site_number,camera_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
73,19,62.875,53.70833333,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,,,,,,,,,,,,,,,,,,,,
74,44,40.08333333,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,,,,,,,,,,
75,4,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,,,,,,,,,,,
76,2,8.5,9.958333333,10.33333333,18.375,14.75,19,64,32.29166667,52.25,56.29166667,23.33333333,9.875,16.25,33.375,18.08333333,31.54166667,22.54166667,52.125,75.66666667,47.5,33.16666667,18.45833333,40.08333333,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,
77,58,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,53.70833333,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,,,,,,
78,8,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,,,,,,,,,,,
80,48,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,53.70833333,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,,,,,,,,,,,,,,,,,,,,
81,8,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,,,,,,,,,,,,,,,,
82,9,15.66666667,13.375,18.70833333,29.70833333,8.5,9.958333333,10.33333333,18.375,14.75,19,64,32.29166667,52.25,56.29166667,23.33333333,9.875,16.25,33.375,18.08333333,31.54166667,22.54166667,52.125,75.66666667,47.5,33.16666667,18.45833333,40.08333333,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,,,,,,,,,,,,,
84,48,18.45833333,40.08333333,47.58333333,27.58333333,11.33333333,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,51.25,58.66666667,62.58333333,36.29166667,24.5,56.25,75.58333333,79.25,61.25,35.70833333,,,,,,,,,,,,,,
85,64,18.45833333,40.08333333,47.58333333,27.58333333,11.33333333,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,51.25,58.66666667,62.58333333,36.29166667,24.5,56.25,75.58333333,79.25,61.25,35.70833333,,,,,,,,,,,,,,
86,20,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,,,,,,,,,,,,,,,,
87,22,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,,,,,,,,,,,,,,,,
90,57,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,53.70833333,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,,,,,,,,,,,,
91,63,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,53.70833333,34.75,48.125,61.70833333,46.91666667,32.83333333,40.83333333,42.875,34.83333333,30.91666667,26.41666667,26.41666667,30.625,45.29166667,49.16666667,42.04166667,,,,,,,,,,,,
93,13,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,46.29166667,54.58333333,53.875,45.79166667,36.125,35.33333333,31.33333333,36.16666667,59.75,56.95833333,53.16666667,42.20833333,34.875,28.54166667,41.33333333,62.875,53.70833333,34.75,48.125,61.70833333,,,,,
94,41,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,,,,,,,,,,,
95,43,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,,,,,,,,,,,
96,21,43.41666667,19.41666667,15.66666667,13.375,18.70833333,29.70833333,8.5,9.958333333,10.33333333,18.375,42.04166667,56.08333333,82.83333333,68.20833333,64.25,77.79166667,66.70833333,51.41666667,69.58333333,63.95833333,57.58333333,77,62.79166667,60.91666667,45.625,32.29166667,27,32.375,22.375,23.20833333,25.33333333,51.25,,,,,,,,,,,,,,,,,,,
100,1,43.41666667,19.41666667,15.66666667,13.375,18.70833333,29.70833333,8.5,9.958333333,10.33333333,18.375,14.75,19,64,32.29166667,52.25,56.29166667,23.33333333,9.875,16.25,33.375,18.08333333,31.54166667,22.54166667,52.125,75.66666667,47.5,33.16666667,18.45833333,40.08333333,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,,,,,,,,,,,
101,42,47.58333333,27.58333333,11.33333333,12.16666667,52.41666667,74.08333333,85.70833333,58.70833333,50.58333333,40.5,38.16666667,42.25,58.29166667,38.58333333,47.25,59.33333333,55.79166667,58.79166667,45.375,32.125,67.20833333,51.58333333,26.58333333,66.125,58.91666667,53.45833333,39.79166667,29.29166667,27.33333333,26.70833333,24.16666667,22.79166667,53.29166667,64.70833333,51.20833333,54.95833333,76.41666667,79.04166667,59.625,52.20833333,,,,,,,,,,,
